,site_url,name
90,https://www.investing.com/equities/fujifilm-holdings-corp.-historical-data,Fujifilm Holdings Corp.
91,"https://www.investing.com/equities/hitachi,-ltd.-historical-data",Hitachi Ltd
92,"https://www.investing.com/equities/dai-nippon-printing-co.,-ltd.-historical-data","Dai Nippon Printing Co., Ltd."
93,https://www.investing.com/equities/east-japan-railway-co.-historical-data,East Japan Railway Co.
94,"https://www.investing.com/equities/ajinomoto-co.,-inc.-historical-data","Ajinomoto Co., Inc."
95,"https://www.investing.com/equities/konica-minolta,-inc.-historical-data","Konica Minolta, Inc."
96,https://www.investing.com/equities/yamaha-corp.-historical-data,Yamaha Corp.
97,https://www.investing.com/equities/west-japan-railway-co.-historical-data,West Japan Railway Co.
98,https://www.investing.com/equities/nichirei-corp.-historical-data,Nichirei Corp.
99,"https://www.investing.com/equities/shiseido-co.,-ltd.-historical-data","Shiseido Co., Ltd."
100,https://www.investing.com/equities/mitsubishi-electric-corp.-historical-data,Mitsubishi Electric Corp
101,https://www.investing.com/equities/itochu-corp.-historical-data,Itochu Corp.
102,https://www.investing.com/equities/central-japan-railway-co.-historical-data,Central Japan Railway Co.
103,https://www.investing.com/equities/japan-tobacco-inc.-historical-data,Japan Tobacco Inc
104,"https://www.investing.com/equities/fuji-electric-co.,-ltd.-historical-data","Fuji Electric Co., Ltd."
105,https://www.investing.com/equities/marubeni-corp.-historical-data,Marubeni Corp.
106,"https://www.investing.com/equities/nippon-express-co.,-ltd.-historical-data","Nippon Express Co., Ltd."
107,"https://www.investing.com/equities/j.front-retailing-co.,-ltd.-historical-data","J.Front Retailing Co., Ltd."
108,"https://www.investing.com/equities/jx-holdings,-inc.-historical-data",Eneos Holdings Inc
109,https://www.investing.com/equities/yaskawa-electric-corp.-historical-data,Yaskawa Electric Corp.
110,https://www.investing.com/equities/toyota-tsusho-corp.-historical-data,Toyota Tsusho Corp.
111,"https://www.investing.com/equities/yamato-holdings-co.,-ltd.-historical-data","Yamato Holdings Co., Ltd."
112,https://www.investing.com/equities/isetan-mitsukoshi-holdings-ltd.-historical-data,Isetan Mitsukoshi Holdings Ltd.
113,"https://www.investing.com/equities/the-yokohama-rubber-co.,-ltd.-historical-data",Yokohama Rubber Co Ltd
114,"https://www.investing.com/equities/mitsui---co.,-ltd.-historical-data","Mitsui &amp; Co., Ltd."
115,https://www.investing.com/equities/nippon-yusen-k.k-historical-data,Nippon Yusen K.K
116,"https://www.investing.com/equities/toyobo-co.,-ltd.-historical-data","Toyobo Co., Ltd."
117,https://www.investing.com/equities/bridgestone-corp.-historical-data,Bridgestone Corp.
118,https://www.investing.com/equities/gs-yuasa-corp.-historical-data,GS Yuasa Corp.
119,https://www.investing.com/equities/tokyo-electron-ltd.-historical-data,Tokyo Electron Ltd.
120,"https://www.investing.com/equities/mitsui-o.s.k.-lines,-ltd.-historical-data","Mitsui O.S.K. Lines, Ltd."
121,"https://www.investing.com/equities/unitika,-ltd.-historical-data","Unitika, Ltd."
122,"https://www.investing.com/equities/asahi-glass-co.,-ltd.-historical-data",AGC Inc
123,https://www.investing.com/equities/nec-corp.-historical-data,NEC Corp.
124,https://www.investing.com/equities/sumitomo-corp.-historical-data,Sumitomo Corp.
125,"https://www.investing.com/equities/kawasaki-kisen-kaisha,-ltd.-historical-data","Kawasaki Kisen Kaisha, Ltd."
126,https://www.investing.com/equities/nisshinbo-holdings-inc.-historical-data,Nisshinbo Holdings Inc.
127,"https://www.investing.com/equities/nippon-sheet-glass-co.,-ltd.-historical-data","Nippon Sheet Glass Co., Ltd."
128,https://www.investing.com/equities/fujitsu-ltd.-historical-data,Fujitsu Ltd.
129,https://www.investing.com/equities/mitsubishi-corp.-historical-data,Mitsubishi Corp.
130,https://www.investing.com/equities/ana-holdings-inc.-historical-data,ANA Holdings Inc
131,"https://www.investing.com/equities/nippon-electric-glass-co.,-ltd.-historical-data","Nippon Electric Glass Co., Ltd."
132,"https://www.investing.com/equities/oki-electric-industry-co.,-ltd.-historical-data","Oki Electric Industry Co., Ltd."
133,"https://www.investing.com/equities/takashimaya-co.,-ltd.-historical-data","Takashimaya Co., Ltd."
134,https://www.investing.com/equities/mitsubishi-logistics-corp.-historical-data,Mitsubishi Logistics Corp.
135,"https://www.investing.com/equities/seven---i-holdings-co.,-ltd.-historical-data","Seven &amp; i Holdings Co., Ltd."
136,"https://www.investing.com/equities/sumitomo-osaka-cement-co.,-ltd.-historical-data","Sumitomo Osaka Cement Co., Ltd."
137,https://www.investing.com/equities/panasonic-corp.-historical-data,Panasonic Corp
138,"https://www.investing.com/equities/marui-group-co.,-ltd.-historical-data","Marui Group Co., Ltd."
139,https://www.investing.com/equities/sky-perfect-jsat-holdings-inc.-historical-data,SKY Perfect JSAT Holdings Inc.
140,https://www.investing.com/equities/teijin-ltd.-historical-data,Teijin Ltd.
141,https://www.investing.com/equities/taiheiyo-cement-corp.-historical-data,Taiheiyo Cement Corp.
142,"https://www.investing.com/equities/credit-saison-co.,-ltd.-historical-data","Credit Saison Co., Ltd."
143,https://www.investing.com/equities/nippon-telegraph---telephone-corp-historical-data,Nippon Telegraph &amp; Telephone Corp
144,"https://www.investing.com/equities/toray-industries,-inc.-historical-data","Toray Industries, Inc."
145,"https://www.investing.com/equities/tokai-carbon-co.,-ltd.-historical-data","Tokai Carbon Co., Ltd."
146,https://www.investing.com/equities/sony-corp.-historical-data,Sony Corp
147,"https://www.investing.com/equities/aeon-co.,-ltd.-historical-data","Aeon Co., Ltd."
148,https://www.investing.com/equities/kddi-corp.-historical-data,KDDI Corp.
149,"https://www.investing.com/equities/kuraray-co.,-ltd.-historical-data","Kuraray Co., Ltd."
150,https://www.investing.com/equities/toto-ltd.-historical-data,TOTO Ltd.
151,https://www.investing.com/equities/tdk-corp.-historical-data,TDK Corp
152,https://www.investing.com/equities/asahi-kasei-corp.-historical-data,Asahi Kasei Corp.
153,"https://www.investing.com/equities/ngk-insulators,-ltd.-historical-data","NGK Insulators, Ltd."
154,"https://www.investing.com/equities/shinsei-bank,-ltd.-historical-data","Shinsei Bank, Ltd."
155,"https://www.investing.com/equities/tokyo-electric-power-co.,-inc.-historical-data","Tokyo Electric Power Co., Inc."
156,https://www.investing.com/equities/sumco-corp.-historical-data,SUMCO Corp.
157,"https://www.investing.com/equities/alps-electric-co.,-ltd.-historical-data","Alps Electric Co., Ltd."
158,"https://www.investing.com/equities/aozora-bank,-ltd.-historical-data","Aozora Bank, Ltd."
159,"https://www.investing.com/equities/chubu-electric-power-co.,-inc.-historical-data","Chubu Electric Power Co., Inc."
160,https://www.investing.com/equities/oji-holdings-corp.-historical-data,Oji Holdings Corp.
161,"https://www.investing.com/equities/kobe-steel,-ltd.-historical-data","Kobe Steel, Ltd."
162,https://www.investing.com/equities/mitsubishi-ufj-financial-group-(to)-historical-data,Mitsubishi UFJ Financial Group Inc
163,https://www.investing.com/equities/the-kansai-electric-power-co.-historical-data,Kansai Electric Power Co Inc
164,"https://www.investing.com/equities/nippon-paper-industries-co.,-ltd.-historical-data","Nippon Paper Industries Co., Ltd."
165,"https://www.investing.com/equities/jfe-holdings,-inc.-historical-data","JFE Holdings, Inc."
166,https://www.investing.com/equities/yokogawa-electric-corp.-historical-data,Yokogawa Electric Corp.
167,"https://www.investing.com/equities/resona-holdings,-inc.-historical-data","Resona Holdings, Inc."
168,"https://www.investing.com/equities/tokyo-gas-co.,-ltd.-historical-data","Tokyo Gas Co., Ltd."
169,https://www.investing.com/equities/advantest-corp.-historical-data,Advantest Corp.
170,"https://www.investing.com/equities/osaka-gas-co.,-ltd.-historical-data","Osaka Gas Co., Ltd."
171,"https://www.investing.com/equities/pacific-metals-co.,-ltd.-historical-data","Pacific Metals Co., Ltd."
172,https://www.investing.com/equities/denso-corp.-historical-data,Denso Corp.
173,https://www.investing.com/equities/sumitomo-mitsui-financial-historical-data,Sumitomo Mitsui Financial
174,"https://www.investing.com/equities/toho-co.,-ltd.-historical-data","Toho Co., Ltd."
175,https://www.investing.com/equities/showa-denko-k.k.-historical-data,Showa Denko K.K.
176,"https://www.investing.com/equities/the-japan-steel-works,-ltd.-historical-data",Japan Steel Works Ltd
177,"https://www.investing.com/equities/casio-computer-co.,-ltd.-historical-data","Casio Computer Co., Ltd."
178,"https://www.investing.com/equities/the-chiba-bank,-ltd.-historical-data",Chiba Bank Ltd
179,https://www.investing.com/equities/ntt-data-corp.-historical-data,NTT Data Corp.
180,"https://www.investing.com/equities/sumitomo-chemical-co.,-ltd.-historical-data","Sumitomo Chemical Co., Ltd."
181,https://www.investing.com/equities/nippon-light-metal-holdings-co.-historical-data,Nippon Light Metal Holdings Co.
182,https://www.investing.com/equities/fanuc-corp.-historical-data,Fanuc Corp.
183,"https://www.investing.com/equities/nissan-chemical-industries,-ltd.-historical-data","Nissan Chemical Industries, Ltd."
184,https://www.investing.com/equities/mitsui-mining-and-smelting-co.-historical-data,Mitsui Mining and Smelting Co.
185,https://www.investing.com/equities/kyocera-corp.-historical-data,Kyocera Corp.
186,"https://www.investing.com/equities/fukuoka-financial-group,-inc.-historical-data","Fukuoka Financial Group, Inc."
187,"https://www.investing.com/equities/secom-co.,-ltd.-historical-data","Secom Co., Ltd."
188,"https://www.investing.com/equities/toho-zinc-co.,-ltd.-historical-data","Toho Zinc Co., Ltd."
189,"https://www.investing.com/equities/taiyo-yuden-co.,-ltd.-historical-data","Taiyo Yuden Co., Ltd."
190,"https://www.investing.com/equities/the-shizuoka-bank,-ltd.-historical-data",Shizuoka Bank Ltd
191,https://www.investing.com/equities/konami-corp.-historical-data,Konami Corp.
192,https://www.investing.com/equities/tosoh-corp.-historical-data,Tosoh Corp.
193,https://www.investing.com/equities/mitsubishi-materials-corp.-historical-data,Mitsubishi Materials Corp.
194,https://www.investing.com/equities/mitsui-engineering---shipbuilding-historical-data,Mitsui Engineering &amp; Shipbuilding
195,"https://www.investing.com/equities/mizuho-financial-group,-inc.-historical-data",Mizuho Financial Group Inc
196,"https://www.investing.com/equities/fast-retailing-co.,-ltd.-historical-data","Fast Retailing Co., Ltd."
197,https://www.investing.com/equities/tokuyama-corp.-historical-data,Tokuyama Corp.
198,"https://www.investing.com/equities/sumitomo-metal-mining-co.,-ltd.-historical-data","Sumitomo Metal Mining Co., Ltd."
199,https://www.investing.com/equities/hitachi-zosen-corp.-historical-data,Hitachi Zosen Corp.
200,https://www.investing.com/equities/daiwa-securities-group-inc.-historical-data,Daiwa Securities Group Inc.
201,https://www.investing.com/equities/softbank-corp.-historical-data,Softbank Group Corp.
202,https://www.investing.com/equities/tokyu-fudosan-historical-data,Tokyu Fudosan
203,https://www.investing.com/equities/nitto-denko-co-historical-data,Nitto Denko Co
204,https://www.investing.com/equities/dena-co-ltd-historical-data,DeNA Co Ltd
205,https://www.investing.com/equities/maruha-nichiro-corp-historical-data,Maruha Nichiro Corp
206,https://www.investing.com/equities/otsuka-holdings-ltd-historical-data,Otsuka Holdings Ltd
207,https://www.investing.com/equities/dic-corp-historical-data,DIC Corp
208,https://www.investing.com/equities/idemitsu-kosan-co-ltd-historical-data,Idemitsu Kosan Co Ltd
209,https://www.investing.com/equities/omron-cor-historical-data,Omron Cor
210,https://www.investing.com/equities/seiko-epson-cor-historical-data,Seiko Epson Cor
211,https://www.investing.com/equities/yamaha-motor-co-ltd-historical-data,Yamaha Motor Co Ltd
212,https://www.investing.com/equities/cyberagent-inc-historical-data,CyberAgent Inc
213,https://www.investing.com/equities/rakuten-inc-historical-data,Rakuten Inc
214,https://www.investing.com/equities/recruit-holdings-historical-data,Recruit Holdings Co Ltd
215,https://www.investing.com/equities/japan-post-holdings-co-ltd-historical-data,Japan Post Holdings Co Ltd
216,https://www.investing.com/equities/haseko-corp-historical-data,Haseko Corp
217,https://www.investing.com/equities/sumitomo-mitsui-trust-holdings-historical-data,Sumitomo Mitsui Trust Holdings
218,https://www.investing.com/equities/concordia-financial-group-ltd-historical-data,Concordia Financial Group Ltd
219,https://www.investing.com/equities/toyota-motor-corporation-historical-data,Toyota Motor Corp
